09:14:03,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:04,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,19.75,20.5,20.25
09:14:05,20.25,20.75,20.25,20.5,20.25,20.25,20.5,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:06,20.25,20.75,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:06,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,19.75,20.5,20.25
09:14:07,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,19.75,20.5,20.25
09:14:08,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:09,20.25,20.75,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:10,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:11,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,19.75,20.5,20.25
09:14:12,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:14:13,20.25,21.0,20.0,20.75,20.25,20.25,20.75,19.75,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:14,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,19.75,20.5,20.25
09:14:15,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,20.0,20.5,20.25
09:14:16,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:16,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,20.0,20.5,20.25
09:14:17,20.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:18,20.25,20.75,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:19,20.25,20.75,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:20,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:21,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,20.0,20.5,20.25
09:14:22,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,20.0,20.5,20.25
09:14:23,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:24,20.25,20.75,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,19.75,20.5,20.25
09:14:25,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:25,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:26,20.5,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:27,20.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:14:28,20.5,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:29,20.5,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:30,20.5,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:31,20.5,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,19.75,20.5,20.25
09:14:32,20.75,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:33,20.75,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:34,20.75,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:35,21.0,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:35,21.0,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:36,21.0,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:37,21.0,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:38,21.0,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:39,21.0,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:40,21.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:41,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,19.75,20.5,20.25
09:14:42,21.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:43,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:44,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:44,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:45,21.25,21.25,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:46,21.25,21.25,20.25,20.5,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:47,21.25,21.25,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:48,21.25,21.0,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,19.75,20.5,20.25,20.0,20.5,20.25
09:14:49,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:50,21.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:51,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:52,21.25,21.0,20.0,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:53,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:14:53,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:54,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:14:55,21.25,21.0,20.25,20.5,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:14:56,21.25,21.25,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:57,21.25,21.0,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:58,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:14:59,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:00,21.25,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:01,21.0,21.0,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:02,21.0,21.25,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:03,21.0,21.25,20.25,20.5,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:03,21.0,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:04,21.0,21.25,20.25,20.5,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:15:05,21.0,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:06,20.75,21.25,20.25,20.5,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:07,20.75,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:08,20.75,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:09,20.75,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:10,20.75,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:11,20.75,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:12,20.75,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:12,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:13,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:14,20.5,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:15,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:16,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:17,20.5,21.0,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:18,20.5,21.0,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:19,20.5,21.0,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:20,20.5,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:21,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:22,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,19.75,20.5,20.25
09:15:22,20.5,21.0,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:23,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:24,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:25,20.5,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:26,20.5,21.25,20.5,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:27,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:28,20.5,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,19.75,20.5,20.25
09:15:29,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:30,20.5,21.25,20.5,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:31,20.5,21.0,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:31,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:32,20.5,21.25,20.5,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:33,20.5,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:34,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:35,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:36,20.5,21.25,20.25,20.75,20.25,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:37,20.5,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.25,20.0,20.5,20.25
09:15:38,20.5,21.25,20.5,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:39,20.75,21.25,20.5,20.75,20.25,20.5,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:40,20.75,21.25,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:40,20.75,21.25,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:41,20.75,21.25,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:42,20.75,21.25,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:43,20.75,21.25,20.5,20.75,20.5,20.25,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:44,20.75,21.0,20.5,20.75,20.5,20.5,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.5
09:15:45,20.75,21.25,20.5,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:46,20.75,21.25,20.5,20.75,20.25,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:47,20.75,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:48,20.75,21.25,20.5,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.5
09:15:49,20.75,21.25,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:50,20.5,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:15:50,20.5,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.5,20.5,19.75,20.5,20.5
09:15:51,20.5,21.25,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:52,20.5,21.25,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:53,20.5,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:15:54,20.5,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.5
09:15:55,20.5,21.25,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.5
09:15:56,20.5,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:15:57,20.5,21.0,20.25,20.75,20.5,20.25,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.5
09:15:58,20.25,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.75,20.5,20.0,20.5,20.25
09:15:59,20.25,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.75,20.5,20.0,20.5,20.25
09:15:59,20.25,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:16:00,20.25,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:16:01,20.5,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:16:02,20.25,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:16:03,20.5,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.75,20.5,20.0,20.5,20.5
09:16:04,20.25,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.5,20.25,20.0,20.5,20.25
09:16:05,20.5,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.75,20.5,20.0,20.5,20.25
09:16:06,20.5,21.0,20.5,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:16:07,20.75,21.0,20.5,20.75,20.5,20.5,20.75,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.25
09:16:08,20.75,21.0,20.5,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.5,20.5,19.75,20.5,20.25
09:16:08,20.75,21.0,20.5,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.5
09:16:09,20.75,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.75,20.5,20.0,20.5,20.25
09:16:10,20.75,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.5,20.0,20.75,20.5,20.0,20.5,20.5
09:16:11,20.75,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
09:16:12,20.75,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.5
09:16:13,20.75,21.0,20.25,20.75,20.5,20.5,21.0,20.0,19.75,20.25,20.0,20.5,20.5,20.0,20.5,20.5
09:16:14,20.75,21.0,20.25,20.75,20.5,20.5,20.75,20.0,19.75,20.5,20.0,20.5,20.5,20.0,20.5,20.25
